Airport,Day,Hour,Intensity Level,Intensity Status,Busyness
LGK,Tuesday,13,2,High,80
LGK,Tuesday,14,2,High,85
LGK,Tuesday,15,1,Above average,75
LGK,Tuesday,16,1,Above average,60
LGK,Tuesday,17,0,Average,50
LGK,Tuesday,18,0,Average,45
LGK,Tuesday,19,0,Average,45
LGK,Tuesday,20,0,Average,40
LGK,Tuesday,21,0,Average,35
LGK,Tuesday,22,0,Average,30
LGK,Tuesday,23,-1,Below average,20
LGK,Wednesday,0,-2,Low,15
LGK,Wednesday,1,-2,Low,10
LGK,Wednesday,2,-2,Low,5
LGK,Wednesday,3,-2,Low,5
LGK,Wednesday,4,-2,Low,10
LGK,Wednesday,5,-2,Low,15
LGK,Wednesday,6,-1,Below average,25
LGK,Wednesday,7,0,Average,30
LGK,Wednesday,8,0,Average,40
LGK,Wednesday,9,0,Average,50
LGK,Wednesday,10,1,Above average,60
LGK,Wednesday,11,1,Above average,70
LGK,Wednesday,12,2,High,85
LGK,Wednesday,13,2,High,90
LGK,Wednesday,14,2,High,90
LGK,Wednesday,15,2,High,85
LGK,Wednesday,16,1,Above average,70
LGK,Wednesday,17,0,Average,55
LGK,Wednesday,18,0,Average,50
LGK,Wednesday,19,0,Average,45
LGK,Wednesday,20,0,Average,40
LGK,Wednesday,21,0,Average,40
LGK,Wednesday,22,0,Average,30
LGK,Wednesday,23,-1,Below average,25
LGK,Thursday,0,-2,Low,15
LGK,Thursday,1,-2,Low,10
LGK,Thursday,2,-2,Low,5
LGK,Thursday,3,-2,Low,5
LGK,Thursday,4,-2,Low,10
LGK,Thursday,5,-2,Low,15
LGK,Thursday,6,-1,Below average,25
LGK,Thursday,7,0,Average,35
LGK,Thursday,8,0,Average,45
LGK,Thursday,9,0,Average,60
LGK,Thursday,10,1,Above average,65
LGK,Thursday,11,1,Above average,75
LGK,Thursday,12,2,High,85
LGK,Thursday,13,2,High,85
LGK,Thursday,14,2,High,85
LGK,Thursday,15,1,Above average,75
LGK,Thursday,16,1,Above average,60
LGK,Thursday,17,0,Average,50
LGK,Thursday,18,0,Average,50
LGK,Thursday,19,0,Average,50
LGK,Thursday,20,0,Average,45
LGK,Thursday,21,0,Average,40
LGK,Thursday,22,0,Average,35
LGK,Thursday,23,-1,Below average,25
LGK,Friday,0,-2,Low,15
LGK,Friday,1,-2,Low,10
LGK,Friday,2,-2,Low,5
LGK,Friday,3,-2,Low,5
LGK,Friday,4,-2,Low,10
LGK,Friday,5,-2,Low,15
LGK,Friday,6,-1,Below average,25
LGK,Friday,7,0,Average,35
LGK,Friday,8,0,Average,45
LGK,Friday,9,0,Average,55
LGK,Friday,10,1,Above average,65
LGK,Friday,11,1,Above average,75
LGK,Friday,12,2,High,80
LGK,Friday,13,2,High,90
LGK,Friday,14,2,High,90
LGK,Friday,15,2,High,80
LGK,Friday,16,1,Above average,70
LGK,Friday,17,0,Average,60
LGK,Friday,18,0,Average,50
LGK,Friday,19,0,Average,50
LGK,Friday,20,0,Average,45
LGK,Friday,21,0,Average,40
LGK,Friday,22,0,Average,30
LGK,Friday,23,-1,Below average,25
LGK,Saturday,0,-2,Low,15
LGK,Saturday,1,-2,Low,10
LGK,Saturday,2,-2,Low,5
LGK,Saturday,3,-2,Low,10
LGK,Saturday,4,-2,Low,15
LGK,Saturday,5,-2,Low,20
LGK,Saturday,6,-1,Below average,25
LGK,Saturday,7,0,Average,30
LGK,Saturday,8,0,Average,40
LGK,Saturday,9,0,Average,50
LGK,Saturday,10,1,Above average,60
LGK,Saturday,11,1,Above average,70
LGK,Saturday,12,1,Above average,80
LGK,Saturday,13,2,High,85
LGK,Saturday,14,2,High,85
LGK,Saturday,15,1,Above average,80
LGK,Saturday,16,1,Above average,70
LGK,Saturday,17,1,Above average,60
LGK,Saturday,18,0,Average,55
LGK,Saturday,19,0,Average,50
LGK,Saturday,20,0,Average,45
LGK,Saturday,21,0,Average,40
LGK,Saturday,22,0,Average,30
LGK,Saturday,23,-1,Below average,20
LGK,Sunday,0,-2,Low,15
LGK,Sunday,1,-2,Low,10
LGK,Sunday,2,-2,Low,10
LGK,Sunday,3,-2,Low,10
LGK,Sunday,4,-2,Low,10
LGK,Sunday,5,-2,Low,15
LGK,Sunday,6,-1,Below average,25
LGK,Sunday,7,0,Average,30
LGK,Sunday,8,0,Average,40
LGK,Sunday,9,0,Average,45
LGK,Sunday,10,0,Average,55
LGK,Sunday,11,1,Above average,65
LGK,Sunday,12,2,High,80
LGK,Sunday,13,2,High,95
LGK,Sunday,14,2,High,100
LGK,Sunday,15,2,High,95
LGK,Sunday,16,2,High,85
LGK,Sunday,17,1,Above average,75
LGK,Sunday,18,1,Above average,70
LGK,Sunday,19,1,Above average,65
LGK,Sunday,20,0,Average,55
LGK,Sunday,21,0,Average,45
LGK,Sunday,22,0,Average,35
LGK,Sunday,23,-1,Below average,25
LHE,Monday,0,0,Average,55
LHE,Monday,1,0,Average,55
LHE,Monday,2,0,Average,50
LHE,Monday,3,0,Average,50
LHE,Monday,4,0,Average,50
LHE,Monday,5,0,Average,55
LHE,Monday,6,0,Average,55
LHE,Monday,7,0,Average,65
LHE,Monday,8,0,Average,70
LHE,Monday,9,1,Above average,80
LHE,Monday,10,2,High,90
LHE,Monday,11,2,High,95
LHE,Monday,12,2,High,100
LHE,Monday,13,2,High,100
LHE,Monday,14,2,High,95
LHE,Monday,15,2,High,90
LHE,Monday,16,2,High,85
LHE,Monday,17,1,Above average,80
LHE,Monday,18,0,Average,70
LHE,Monday,19,0,Average,70
LHE,Monday,20,0,Average,65
LHE,Monday,21,0,Average,65
LHE,Monday,22,0,Average,60
LHE,Monday,23,0,Average,60
LHE,Tuesday,0,0,Average,60
LHE,Tuesday,1,0,Average,55
LHE,Tuesday,2,0,Average,55
LHE,Tuesday,3,0,Average,50
LHE,Tuesday,4,0,Average,50
LHE,Tuesday,5,0,Average,50
LHE,Tuesday,6,0,Average,55
LHE,Tuesday,7,0,Average,65
LHE,Tuesday,8,0,Average,70
LHE,Tuesday,9,1,Above average,75
LHE,Tuesday,10,2,High,80
LHE,Tuesday,11,2,High,85
LHE,Tuesday,12,2,High,90
LHE,Tuesday,13,2,High,85
LHE,Tuesday,14,2,High,85
LHE,Tuesday,15,2,High,80
LHE,Tuesday,16,1,Above average,80
LHE,Tuesday,17,1,Above average,75
LHE,Tuesday,18,0,Average,75
LHE,Tuesday,19,0,Average,70
LHE,Tuesday,20,0,Average,70
LHE,Tuesday,21,0,Average,70
LHE,Tuesday,22,0,Average,65
LHE,Tuesday,23,0,Average,65
LHE,Wednesday,0,-2,Low,0
LHE,Wednesday,1,-2,Low,0
LHE,Wednesday,2,-2,Low,0
LHE,Wednesday,3,-2,Low,0
LHE,Wednesday,4,-2,Low,0
LHE,Wednesday,5,-2,Low,0
LHE,Wednesday,6,0,Average,55
LHE,Wednesday,7,0,Average,60
LHE,Wednesday,8,0,Average,70
LHE,Wednesday,9,2,High,80
LHE,Wednesday,10,2,High,90
LHE,Wednesday,11,2,High,90
LHE,Wednesday,12,2,High,90
LHE,Wednesday,13,2,High,90
LHE,Wednesday,14,2,High,85
LHE,Wednesday,15,1,Above average,80
LHE,Wednesday,16,1,Above average,75
LHE,Wednesday,17,0,Average,70
LHE,Wednesday,18,0,Average,70
LHE,Wednesday,19,0,Average,65
LHE,Wednesday,20,0,Average,60
LHE,Wednesday,21,0,Average,60
LHE,Wednesday,22,0,Average,60
LHE,Wednesday,23,0,Average,60
LHE,Thursday,0,0,Average,55
LHE,Thursday,1,0,Average,55
LHE,Thursday,2,0,Average,55
LHE,Thursday,3,0,Average,55
LHE,Thursday,4,0,Average,50
LHE,Thursday,5,0,Average,55
LHE,Thursday,6,-2,Low,0
LHE,Thursday,7,-2,Low,0
LHE,Thursday,8,-2,Low,0
LHE,Thursday,9,-2,Low,0
LHE,Thursday,10,-2,Low,0
LHE,Thursday,11,-2,Low,0
LHE,Thursday,12,-2,Low,0
LHE,Thursday,13,-2,Low,0
LHE,Thursday,14,-2,Low,0
LHE,Thursday,15,-2,Low,0
LHE,Thursday,16,-2,Low,0
LHE,Thursday,17,-2,Low,0
LHE,Thursday,18,-2,Low,0
LHE,Thursday,19,-2,Low,0
LHE,Thursday,20,-2,Low,0
LHE,Thursday,21,-2,Low,0
LHE,Thursday,22,-2,Low,0
LHE,Thursday,23,-2,Low,0
LHE,Friday,0,0,Average,60
LHE,Friday,1,0,Average,55
LHE,Friday,2,0,Average,50
LHE,Friday,3,0,Average,50
LHE,Friday,4,0,Average,50
LHE,Friday,5,0,Average,50
LHE,Friday,6,0,Average,65
LHE,Friday,7,0,Average,70
LHE,Friday,8,1,Above average,75
LHE,Friday,9,2,High,80
LHE,Friday,10,2,High,85
LHE,Friday,11,2,High,85
LHE,Friday,12,2,High,85
LHE,Friday,13,2,High,85
LHE,Friday,14,2,High,85
LHE,Friday,15,2,High,85
LHE,Friday,16,1,Above average,80
LHE,Friday,17,0,Average,70
LHE,Friday,18,0,Average,65
LHE,Friday,19,0,Average,60
LHE,Friday,20,0,Average,60
LHE,Friday,21,0,Average,60
LHE,Friday,22,0,Average,65
LHE,Friday,23,0,Average,60
LHE,Saturday,0,0,Average,75
LHE,Saturday,1,0,Average,65
LHE,Saturday,2,0,Average,60
LHE,Saturday,3,0,Average,55
LHE,Saturday,4,0,Average,55
LHE,Saturday,5,0,Average,55
LHE,Saturday,6,0,Average,50
LHE,Saturday,7,0,Average,55
LHE,Saturday,8,0,Average,65
LHE,Saturday,9,0,Average,70
LHE,Saturday,10,1,Above average,75
LHE,Saturday,11,2,High,80
LHE,Saturday,12,2,High,85
LHE,Saturday,13,2,High,85
LHE,Saturday,14,2,High,80
LHE,Saturday,15,1,Above average,80
LHE,Saturday,16,1,Above average,75
LHE,Saturday,17,1,Above average,75
LHE,Saturday,18,1,Above average,75
LHE,Saturday,19,1,Above average,75
LHE,Saturday,20,1,Above average,75
LHE,Saturday,21,1,Above average,80
LHE,Saturday,22,1,Above average,80
LHE,Saturday,23,1,Above average,75
LHE,Sunday,0,0,Average,65
LHE,Sunday,1,0,Average,60
LHE,Sunday,2,0,Average,55
LHE,Sunday,3,0,Average,55
LHE,Sunday,4,0,Average,50
LHE,Sunday,5,0,Average,50
LHE,Sunday,6,0,Average,55
LHE,Sunday,7,0,Average,60
LHE,Sunday,8,0,Average,60
LHE,Sunday,9,0,Average,60
LHE,Sunday,10,0,Average,60
LHE,Sunday,11,0,Average,60
LHE,Sunday,12,0,Average,65
LHE,Sunday,13,0,Average,65
LHE,Sunday,14,0,Average,70
LHE,Sunday,15,0,Average,70
LHE,Sunday,16,0,Average,70
LHE,Sunday,17,0,Average,70
LHE,Sunday,18,0,Average,70
LHE,Sunday,19,0,Average,70
LHE,Sunday,20,0,Average,75
LHE,Sunday,21,1,Above average,75
LHE,Sunday,22,0,Average,75
LHE,Sunday,23,0,Average,70
LOP,Monday,0,-2,Low,20
LOP,Monday,1,-2,Low,15
LOP,Monday,2,-2,Low,20
LOP,Monday,3,-1,Below average,20
LOP,Monday,4,-1,Below average,30
LOP,Monday,5,0,Average,35
LOP,Monday,6,0,Average,50
LOP,Monday,7,0,Average,60
LOP,Monday,8,1,Above average,70
LOP,Monday,9,1,Above average,70
LOP,Monday,10,1,Above average,75
LOP,Monday,11,2,High,85
LOP,Monday,12,2,High,90
LOP,Monday,13,2,High,95
LOP,Monday,14,2,High,85
LOP,Monday,15,1,Above average,70
LOP,Monday,16,0,Average,55
LOP,Monday,17,0,Average,40
LOP,Monday,18,0,Average,35
LOP,Monday,19,-1,Below average,35
LOP,Monday,20,-1,Below average,30
LOP,Monday,21,-1,Below average,30
LOP,Monday,22,-1,Below average,25
LOP,Monday,23,-1,Below average,25
LOP,Tuesday,0,-1,Below average,20
LOP,Tuesday,1,-2,Low,20
LOP,Tuesday,2,-2,Low,20
LOP,Tuesday,3,-1,Below average,20
LOP,Tuesday,4,-1,Below average,30
LOP,Tuesday,5,0,Average,40
LOP,Tuesday,6,0,Average,45
LOP,Tuesday,7,0,Average,55
LOP,Tuesday,8,0,Average,60
LOP,Tuesday,9,1,Above average,70
LOP,Tuesday,10,1,Above average,75
LOP,Tuesday,11,2,High,80
LOP,Tuesday,12,2,High,90
LOP,Tuesday,13,2,High,90
LOP,Tuesday,14,1,Above average,80
LOP,Tuesday,15,1,Above average,65
LOP,Tuesday,16,0,Average,50
LOP,Tuesday,17,0,Average,40
LOP,Tuesday,18,-1,Below average,30
LOP,Tuesday,19,-1,Below average,30
LOP,Tuesday,20,-1,Below average,30
LOP,Tuesday,21,-1,Below average,30
LOP,Tuesday,22,-1,Below average,25
LOP,Tuesday,23,-1,Below average,25
LOP,Wednesday,0,-1,Below average,20
LOP,Wednesday,1,-2,Low,20
LOP,Wednesday,2,-2,Low,20
LOP,Wednesday,3,-1,Below average,20
LOP,Wednesday,4,-1,Below average,30
LOP,Wednesday,5,0,Average,40
LOP,Wednesday,6,0,Average,50
LOP,Wednesday,7,0,Average,65
LOP,Wednesday,8,1,Above average,70
LOP,Wednesday,9,1,Above average,75
LOP,Wednesday,10,1,Above average,80
LOP,Wednesday,11,2,High,85
LOP,Wednesday,12,2,High,95
LOP,Wednesday,13,2,High,95
LOP,Wednesday,14,2,High,90
LOP,Wednesday,15,1,Above average,70
LOP,Wednesday,16,0,Average,55
LOP,Wednesday,17,0,Average,40
LOP,Wednesday,18,-1,Below average,35
LOP,Wednesday,19,-1,Below average,30
LOP,Wednesday,20,-1,Below average,30
LOP,Wednesday,21,-1,Below average,30
LOP,Wednesday,22,-1,Below average,25
LOP,Wednesday,23,-1,Below average,25
LOP,Thursday,0,-1,Below average,20
LOP,Thursday,1,-2,Low,20
LOP,Thursday,2,-2,Low,20
LOP,Thursday,3,-1,Below average,20
LOP,Thursday,4,-1,Below average,30
LOP,Thursday,5,0,Average,40
LOP,Thursday,6,0,Average,50
LOP,Thursday,7,0,Average,60
LOP,Thursday,8,1,Above average,70
LOP,Thursday,9,1,Above average,75
LOP,Thursday,10,1,Above average,75
LOP,Thursday,11,1,Above average,75
LOP,Thursday,12,2,High,85
LOP,Thursday,13,2,High,100
LOP,Thursday,14,2,High,95
LOP,Thursday,15,1,Above average,75
LOP,Thursday,16,0,Average,50
LOP,Thursday,17,0,Average,40
LOP,Thursday,18,0,Average,35
LOP,Thursday,19,0,Average,35
LOP,Thursday,20,0,Average,35
LOP,Thursday,21,-1,Below average,30
LOP,Thursday,22,-1,Below average,30
LOP,Thursday,23,-1,Below average,25
LOP,Friday,0,-1,Below average,20
LOP,Friday,1,-2,Low,20
LOP,Friday,2,-2,Low,20
LOP,Friday,3,-1,Below average,20
LOP,Friday,4,-1,Below average,30
LOP,Friday,5,0,Average,45
LOP,Friday,6,0,Average,55
LOP,Friday,7,1,Above average,65
LOP,Friday,8,1,Above average,70
LOP,Friday,9,1,Above average,75
LOP,Friday,10,1,Above average,80
LOP,Friday,11,2,High,85
LOP,Friday,12,2,High,90
LOP,Friday,13,2,High,90
LOP,Friday,14,2,High,85
LOP,Friday,15,1,Above average,70
LOP,Friday,16,0,Average,55
LOP,Friday,17,0,Average,45
LOP,Friday,18,0,Average,40
LOP,Friday,19,0,Average,35
LOP,Friday,20,-1,Below average,35
LOP,Friday,21,-1,Below average,30
LOP,Friday,22,-1,Below average,30
LOP,Friday,23,-1,Below average,25
LOP,Saturday,0,-1,Below average,20
LOP,Saturday,1,-2,Low,20
LOP,Saturday,2,-2,Low,20
LOP,Saturday,3,-1,Below average,20
LOP,Saturday,4,-1,Below average,35
LOP,Saturday,5,0,Average,40
LOP,Saturday,6,0,Average,55
LOP,Saturday,7,1,Above average,70
LOP,Saturday,8,1,Above average,75
LOP,Saturday,9,1,Above average,75
LOP,Saturday,10,1,Above average,75
LOP,Saturday,11,1,Above average,80
LOP,Saturday,12,2,High,90
LOP,Saturday,13,2,High,95
LOP,Saturday,14,2,High,90
LOP,Saturday,15,1,Above average,65
LOP,Saturday,16,0,Average,45
LOP,Saturday,17,-1,Below average,35
LOP,Saturday,18,-1,Below average,30
LOP,Saturday,19,-1,Below average,30
LOP,Saturday,20,-1,Below average,30
LOP,Saturday,21,-1,Below average,30
LOP,Saturday,22,-1,Below average,30
LOP,Saturday,23,-1,Below average,25
LOP,Sunday,0,-2,Low,20
LOP,Sunday,1,-2,Low,20
LOP,Sunday,2,-1,Below average,20
LOP,Sunday,3,-1,Below average,25
LOP,Sunday,4,-1,Below average,30
LOP,Sunday,5,0,Average,40
LOP,Sunday,6,0,Average,50
LOP,Sunday,7,0,Average,55
LOP,Sunday,8,0,Average,65
LOP,Sunday,9,1,Above average,70
LOP,Sunday,10,1,Above average,80
LOP,Sunday,11,2,High,85
LOP,Sunday,12,2,High,95
LOP,Sunday,13,2,High,95
LOP,Sunday,14,2,High,90
LOP,Sunday,15,1,Above average,80
LOP,Sunday,16,1,Above average,65
LOP,Sunday,17,0,Average,50
LOP,Sunday,18,0,Average,45
LOP,Sunday,19,0,Average,40
LOP,Sunday,20,-1,Below average,35
LOP,Sunday,21,-1,Below average,30
LOP,Sunday,22,-1,Below average,25
LOP,Sunday,23,-1,Below average,20
MCT,Monday,0,0,Average,60
MCT,Monday,1,-1,Below average,50
MCT,Monday,2,-1,Below average,40
MCT,Monday,3,-1,Below average,35
MCT,Monday,4,-1,Below average,40
MCT,Monday,5,-1,Below average,50
MCT,Monday,6,0,Average,65
MCT,Monday,7,2,High,85
MCT,Monday,8,2,High,95
MCT,Monday,9,2,High,100
MCT,Monday,10,2,High,100
MCT,Monday,11,2,High,95
MCT,Monday,12,2,High,95
MCT,Monday,13,2,High,95
MCT,Monday,14,2,High,90
MCT,Monday,15,2,High,80
MCT,Monday,16,0,Average,70
MCT,Monday,17,0,Average,60
MCT,Monday,18,0,Average,60
MCT,Monday,19,0,Average,60
MCT,Monday,20,0,Average,65
MCT,Monday,21,0,Average,70
MCT,Monday,22,0,Average,70
MCT,Monday,23,0,Average,65
MCT,Tuesday,0,0,Average,65
MCT,Tuesday,1,0,Average,55
MCT,Tuesday,2,-1,Below average,50
MCT,Tuesday,3,-1,Below average,45
MCT,Tuesday,4,-1,Below average,40
MCT,Tuesday,5,-1,Below average,50
MCT,Tuesday,6,0,Average,60
MCT,Tuesday,7,0,Average,75
MCT,Tuesday,8,2,High,90
MCT,Tuesday,9,2,High,95
MCT,Tuesday,10,2,High,90
MCT,Tuesday,11,2,High,85
MCT,Tuesday,12,2,High,85
MCT,Tuesday,13,2,High,80
MCT,Tuesday,14,2,High,80
MCT,Tuesday,15,0,Average,75
MCT,Tuesday,16,0,Average,70
MCT,Tuesday,17,0,Average,65
MCT,Tuesday,18,0,Average,60
MCT,Tuesday,19,0,Average,55
MCT,Tuesday,20,0,Average,60
MCT,Tuesday,21,0,Average,65
MCT,Tuesday,22,0,Average,65
MCT,Tuesday,23,0,Average,65
MCT,Wednesday,0,0,Average,60
MCT,Wednesday,1,0,Average,50
MCT,Wednesday,2,-1,Below average,45
MCT,Wednesday,3,-1,Below average,40
MCT,Wednesday,4,-1,Below average,45
MCT,Wednesday,5,-1,Below average,50
MCT,Wednesday,6,0,Average,60
MCT,Wednesday,7,0,Average,75
MCT,Wednesday,8,2,High,85
MCT,Wednesday,9,2,High,90
MCT,Wednesday,10,2,High,95
MCT,Wednesday,11,2,High,95
MCT,Wednesday,12,2,High,95
MCT,Wednesday,13,2,High,95
MCT,Wednesday,14,2,High,90
MCT,Wednesday,15,0,Average,80
MCT,Wednesday,16,0,Average,65
MCT,Wednesday,17,0,Average,60
MCT,Wednesday,18,0,Average,55
MCT,Wednesday,19,0,Average,55
MCT,Wednesday,20,0,Average,60
MCT,Wednesday,21,0,Average,65
MCT,Wednesday,22,0,Average,70
MCT,Wednesday,23,0,Average,65
MCT,Thursday,0,1,Above average,80
MCT,Thursday,1,0,Average,70
MCT,Thursday,2,0,Average,60
MCT,Thursday,3,-1,Below average,50
MCT,Thursday,4,-1,Below average,40
MCT,Thursday,5,-1,Below average,40
MCT,Thursday,6,0,Average,60
MCT,Thursday,7,0,Average,75
MCT,Thursday,8,2,High,85
MCT,Thursday,9,2,High,90
MCT,Thursday,10,2,High,90
MCT,Thursday,11,2,High,85
MCT,Thursday,12,2,High,80
MCT,Thursday,13,2,High,80
MCT,Thursday,14,0,Average,80
MCT,Thursday,15,0,Average,75
MCT,Thursday,16,0,Average,70
MCT,Thursday,17,0,Average,65
MCT,Thursday,18,0,Average,65
MCT,Thursday,19,0,Average,65
MCT,Thursday,20,0,Average,70
MCT,Thursday,21,0,Average,80
MCT,Thursday,22,2,High,85
MCT,Thursday,23,2,High,85
MCT,Friday,0,-1,Below average,50
MCT,Friday,1,-1,Below average,45
MCT,Friday,2,-1,Below average,40
MCT,Friday,3,-1,Below average,40
MCT,Friday,4,-1,Below average,40
MCT,Friday,5,-1,Below average,45
MCT,Friday,6,-1,Below average,40
MCT,Friday,7,-1,Below average,45
MCT,Friday,8,-1,Below average,45
MCT,Friday,9,-1,Below average,50
MCT,Friday,10,0,Average,50
MCT,Friday,11,0,Average,55
MCT,Friday,12,0,Average,55
MCT,Friday,13,0,Average,55
MCT,Friday,14,0,Average,50
MCT,Friday,15,-1,Below average,50
MCT,Friday,16,-1,Below average,50
MCT,Friday,17,-1,Below average,50
MCT,Friday,18,-1,Below average,50
MCT,Friday,19,0,Average,55
MCT,Friday,20,0,Average,55
MCT,Friday,21,0,Average,60
MCT,Friday,22,0,Average,60
MCT,Friday,23,0,Average,55
MCT,Saturday,0,0,Average,70
MCT,Saturday,1,0,Average,65
MCT,Saturday,2,0,Average,55
MCT,Saturday,3,-1,Below average,45
MCT,Saturday,4,-1,Below average,40
MCT,Saturday,5,0,Average,50
MCT,Saturday,6,0,Average,50
MCT,Saturday,7,0,Average,60
MCT,Saturday,8,0,Average,65
MCT,Saturday,9,0,Average,65
MCT,Saturday,10,0,Average,60
MCT,Saturday,11,0,Average,55
MCT,Saturday,12,0,Average,55
MCT,Saturday,13,0,Average,60
MCT,Saturday,14,0,Average,60
MCT,Saturday,15,0,Average,60
MCT,Saturday,16,0,Average,55
MCT,Saturday,17,0,Average,55
MCT,Saturday,18,0,Average,55
MCT,Saturday,19,0,Average,55
MCT,Saturday,20,0,Average,60
MCT,Saturday,21,0,Average,70
MCT,Saturday,22,0,Average,70
MCT,Saturday,23,0,Average,75
MCT,Sunday,0,0,Average,60
MCT,Sunday,1,-1,Below average,50
MCT,Sunday,2,-1,Below average,40
MCT,Sunday,3,-1,Below average,40
MCT,Sunday,4,-1,Below average,35
MCT,Sunday,5,-1,Below average,45
MCT,Sunday,6,0,Average,65
MCT,Sunday,7,2,High,80
MCT,Sunday,8,2,High,90
MCT,Sunday,9,2,High,95
MCT,Sunday,10,2,High,95
MCT,Sunday,11,2,High,100
MCT,Sunday,12,2,High,100
MCT,Sunday,13,2,High,100
MCT,Sunday,14,2,High,95
MCT,Sunday,15,2,High,85
MCT,Sunday,16,0,Average,70
MCT,Sunday,17,0,Average,65
MCT,Sunday,18,0,Average,55
MCT,Sunday,19,0,Average,55
MCT,Sunday,20,0,Average,60
MCT,Sunday,21,0,Average,65
MCT,Sunday,22,0,Average,65
MCT,Sunday,23,0,Average,65
MDL,Monday,0,-2,Low,5
MDL,Monday,1,-2,Low,0
MDL,Monday,2,-2,Low,0
MDL,Monday,3,-2,Low,0
MDL,Monday,4,-2,Low,5
MDL,Monday,5,-2,Low,10
MDL,Monday,6,0,Average,25
MDL,Monday,7,0,Average,40
MDL,Monday,8,1,Above average,55
MDL,Monday,9,1,Above average,65
MDL,Monday,10,1,Above average,70
MDL,Monday,11,1,Above average,75
MDL,Monday,12,1,Above average,80
MDL,Monday,13,1,Above average,80
MDL,Monday,14,1,Above average,75
MDL,Monday,15,1,Above average,65
MDL,Monday,16,1,Above average,50
MDL,Monday,17,0,Average,35
MDL,Monday,18,0,Average,20
MDL,Monday,19,-2,Low,15
MDL,Monday,20,-2,Low,10
MDL,Monday,21,-2,Low,10
MDL,Monday,22,-2,Low,10
MDL,Monday,23,-2,Low,5
MDL,Tuesday,0,-2,Low,0
MDL,Tuesday,1,-2,Low,0
MDL,Tuesday,2,-2,Low,5
MDL,Tuesday,3,-2,Low,5
MDL,Tuesday,4,-2,Low,5
MDL,Tuesday,5,-2,Low,15
MDL,Tuesday,6,-2,Low,20
MDL,Tuesday,7,0,Average,30
MDL,Tuesday,8,0,Average,45
MDL,Tuesday,9,1,Above average,60
MDL,Tuesday,10,1,Above average,75
MDL,Tuesday,11,2,High,90
MDL,Tuesday,12,2,High,95
MDL,Tuesday,13,2,High,95
MDL,Tuesday,14,2,High,90
MDL,Tuesday,15,1,Above average,80
MDL,Tuesday,16,1,Above average,65
MDL,Tuesday,17,1,Above average,50
MDL,Tuesday,18,0,Average,35
MDL,Tuesday,19,0,Average,20
MDL,Tuesday,20,-2,Low,15
MDL,Tuesday,21,-2,Low,5
MDL,Tuesday,22,-2,Low,5
MDL,Tuesday,23,-2,Low,5
MDL,Wednesday,0,-2,Low,5
MDL,Wednesday,1,-2,Low,5
MDL,Wednesday,2,-2,Low,0
MDL,Wednesday,3,-2,Low,0
MDL,Wednesday,4,-2,Low,5
MDL,Wednesday,5,-2,Low,15
MDL,Wednesday,6,0,Average,25
MDL,Wednesday,7,0,Average,40
MDL,Wednesday,8,1,Above average,50
MDL,Wednesday,9,1,Above average,55
MDL,Wednesday,10,1,Above average,60
MDL,Wednesday,11,1,Above average,65
MDL,Wednesday,12,1,Above average,75
MDL,Wednesday,13,2,High,85
MDL,Wednesday,14,2,High,85
MDL,Wednesday,15,2,High,80
MDL,Wednesday,16,1,Above average,65
MDL,Wednesday,17,0,Average,40
MDL,Wednesday,18,0,Average,20
MDL,Wednesday,19,-2,Low,10
MDL,Wednesday,20,-2,Low,5
MDL,Wednesday,21,-2,Low,5
MDL,Wednesday,22,-2,Low,5
MDL,Wednesday,23,-2,Low,5
MDL,Thursday,0,-2,Low,0
MDL,Thursday,1,-2,Low,0
MDL,Thursday,2,-2,Low,0
MDL,Thursday,3,-2,Low,0
MDL,Thursday,4,-2,Low,0
MDL,Thursday,5,-2,Low,10
MDL,Thursday,6,0,Average,25
MDL,Thursday,7,0,Average,35
MDL,Thursday,8,1,Above average,50
MDL,Thursday,9,1,Above average,65
MDL,Thursday,10,2,High,80
MDL,Thursday,11,2,High,95
MDL,Thursday,12,2,High,100
MDL,Thursday,13,2,High,100
MDL,Thursday,14,2,High,95
MDL,Thursday,15,2,High,80
MDL,Thursday,16,1,Above average,70
MDL,Thursday,17,1,Above average,55
MDL,Thursday,18,0,Average,40
MDL,Thursday,19,0,Average,30
MDL,Thursday,20,0,Average,20
MDL,Thursday,21,-2,Low,15
MDL,Thursday,22,-2,Low,5
MDL,Thursday,23,-2,Low,5
MDL,Friday,0,-2,Low,5
MDL,Friday,1,-2,Low,0
MDL,Friday,2,-2,Low,0
MDL,Friday,3,-2,Low,0
MDL,Friday,4,-2,Low,5
MDL,Friday,5,-2,Low,10
MDL,Friday,6,0,Average,25
MDL,Friday,7,0,Average,40
MDL,Friday,8,1,Above average,50
MDL,Friday,9,1,Above average,60
MDL,Friday,10,1,Above average,60
MDL,Friday,11,1,Above average,65
MDL,Friday,12,1,Above average,70
MDL,Friday,13,1,Above average,75
MDL,Friday,14,2,High,85
MDL,Friday,15,2,High,80
MDL,Friday,16,1,Above average,65
MDL,Friday,17,0,Average,45
MDL,Friday,18,0,Average,25
MDL,Friday,19,-2,Low,10
MDL,Friday,20,-2,Low,5
MDL,Friday,21,-2,Low,5
MDL,Friday,22,-2,Low,5
MDL,Friday,23,-2,Low,5
MDL,Saturday,0,-2,Low,0
MDL,Saturday,1,-2,Low,0
MDL,Saturday,2,-2,Low,0
